312, 53.486, 21.544, 100.0, 0.5
313, 53.317, 21.635, 100.0, 0.5
314, 53.714, 21.559, 100.0, 0.5
315, 53.096, 21.441, 100.0, 0.5
316, 52.612, 21.297, 100.0, 0.5
317, 52.046, 20.415, 100.0, 0.5
318, 52.626, 20.463, 100.0, 0.5
319, 52.050, 20.420, 100.0, 0.5
320, 52.023, 20.427, 100.0, 0.5
321, 52.226, 20.792, 100.0, 0.5
322, 52.023, 20.427, 100.0, 0.5
323, 51.906, 20.449, 100.0, 0.5
324, 54.401, 22.323, 100.0, 0.5
325, 52.033, 20.318, 100.0, 0.5
326, 51.906, 20.449, 100.0, 0.5
327, 51.906, 20.449, 100.0, 0.5
328, 51.906, 20.449, 100.0, 0.5
329, 52.092, 20.517, 100.0, 0.5
330, 52.027, 20.069, 100.0, 0.5
331, 51.836, 20.971, 100.0, 0.5
332, 51.837, 20.961, 100.0, 0.5
333, 51.805, 20.938, 100.0, 0.5
334, 53.144, 21.920, 100.0, 0.5
335, 51.891, 20.953, 100.0, 0.5
336, 53.024, 21.190, 100.0, 0.5
337, 51.805, 20.938, 100.0, 0.5
338, 51.805, 20.938, 100.0, 0.5
339, 51.868, 21.090, 100.0, 0.5
340, 53.835, 22.002, 100.0, 0.5
341, 51.805, 20.938, 100.0, 0.5
342, 51.805, 20.938, 100.0, 0.5
343, 51.805, 20.938, 100.0, 0.5
344, 88.535, 37.224, 100.0, 0.5
345, 53.207, 21.959, 100.0, 0.5
346, 51.820, 20.834, 100.0, 0.5
347, 52.222, 21.323, 100.0, 0.5
348, 76.885, 32.659, 100.0, 0.5
349, 51.805, 20.938, 100.0, 0.5
350, 51.856, 20.862, 100.0, 0.5
351, 51.805, 20.938, 100.0, 0.5
352, 51.820, 20.883, 100.0, 0.5
353, 51.867, 20.908, 100.0, 0.5
354, 51.805, 20.938, 100.0, 0.5
355, 51.740, 20.933, 100.0, 0.5
356, 51.740, 20.933, 100.0, 0.5
357, 51.740, 20.933, 100.0, 0.5
358, 51.740, 20.933, 100.0, 0.5
359, 85.381, 38.407, 100.0, 0.5
360, 51.740, 20.933, 100.0, 0.5
361, 51.740, 20.933, 100.0, 0.5
362, 51.550, 20.663, 100.0, 0.5
363, 51.509, 20.590, 100.0, 0.5
364, 51.543, 20.606, 100.0, 0.5
365, 51.971, 20.772, 100.0, 0.5
366, 49.857, 19.659, 100.0, 0.5
367, 51.935, 19.437, 100.0, 0.5
